IdAlumno,Prediccion,Edad,Genero,Distrito,Provincia,Departamento,FamiliarResponsable,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,GrupoEdad,ExcedePagosAtrasados,TipoColegio,Desercion
100136679,0,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136680,1,23.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,9,6,SI,NO,Entre18y25,0.0,PUBL,0
100136685,0,17.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2,4,SI,NO,MenosDe18,0.0,PRIV,0
100136686,0,20.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,9,6,SI,NO,Entre18y25,0.0,PRIV,1
100136687,1,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,18,18,SI,SI,MenosDe18,0.0,PUBL,1
100136689,0,17.0,M,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,4,4,SI,NO,MenosDe18,0.0,PUBL,0
100136712,0,17.0,M,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Padre,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100136719,0,20.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,2,2,NO,NO,Entre18y25,1.0,PUBL,0
100136723,1,20.0,M,MALA,CAÑETE ,LIMA,Alumno,28,28,SI,SI,Entre18y25,0.0,PUBL,1
100136739,0,18.0,F,COMAS,LIMA ,LIMA,Apoderado,6,3,SI,NO,MenosDe18,1.0,PUBL,0
100136741,0,17.0,F,EL AGUSTINO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136748,0,29.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,6,0,SI,NO,Mayor25,1.0,PUBL,0
100136755,0,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,3,0,NO,NO,MenosDe18,0.0,PUBL,0
100136757,0,18.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,4,2,NO,NO,MenosDe18,1.0,PUBL,0
100136762,1,18.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,12,12,SI,SI,MenosDe18,0.0,PUBL,1
100136763,0,20.0,M,LOS OLIVOS,LIMA ,LIMA,Apoderado,3,6,NO,NO,Entre18y25,0.0,PRIV,0
100136765,0,18.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,6,3,SI,NO,MenosDe18,0.0,PRIV,1
100136767,0,24.0,F,SANTA ANITA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100136772,0,17.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,2,4,NO,NO,MenosDe18,0.0,PRIV,1
100136775,0,18.0,F,LOS OLIVOS,LIMA ,LIMA,Apoderado,3,3,SI,NO,MenosDe18,0.0,PRIV,0
100136777,0,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136781,1,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,12,18,SI,NO,MenosDe18,0.0,PUBL,1
100136784,0,23.0,F,ATE,LIMA ,LIMA,Alumno,3,3,NO,NO,Entre18y25,0.0,PUBL,0
100136787,0,18.0,F,SAYAN,HUAURA ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PUBL,1
100136792,0,0.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,1
100136795,1,17.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,2,8,NO,NO,MenosDe18,1.0,PUBL,0
100136797,0,19.0,F,BREÑA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100136802,0,17.0,F,ANCÓN,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136803,0,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136810,1,20.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,12,18,SI,SI,Entre18y25,0.0,PRIV,1
100136845,0,18.0,F,LURIN,LIMA ,LIMA,Apoderado,3,0,NO,NO,MenosDe18,0.0,PRIV,1
100136847,1,25.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,12,6,SI,NO,Mayor25,1.0,PRIV,0
100136848,0,17.0,F,COMAS,LIMA ,LIMA,Apoderado,6,3,SI,NO,MenosDe18,0.0,PRIV,0
100136853,0,17.0,M,PACHACAMAC,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136867,0,17.0,F,HUARAL,HUARAL ,LIMA,Madre,3,3,NO,NO,MenosDe18,0.0,PRIV,0
100136870,0,17.0,F,IQUITOS,MAYNAS ,LORETO,Madre,0,3,SI,NO,MenosDe18,1.0,PRIV,0
100136881,0,17.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,6,0,NO,NO,MenosDe18,1.0,PRIV,0
100136886,1,18.0,F,ATE,LIMA ,LIMA,Padre,6,9,SI,NO,MenosDe18,0.0,PRIV,0
100136891,0,35.0,F,ATE,LIMA ,LIMA,Alumno,3,0,NO,NO,Mayor25,0.0,PRIV,0
100136895,1,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,15,18,SI,SI,Entre18y25,0.0,PRIV,1
100136897,0,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136905,0,17.0,F,INDEPENDENCIA,LIMA ,LIMA,Padre,6,6,SI,NO,MenosDe18,0.0,PRIV,0
100136918,0,18.0,M,CARABAYLLO,LIMA ,LIMA,Madre,6,0,SI,NO,MenosDe18,0.0,PRIV,0
100136921,1,17.0,F,CARABAYLLO,LIMA ,LIMA,Padre,3,9,SI,NO,MenosDe18,0.0,PRIV,1
100136924,0,18.0,F,JESÚS MARÍA,LIMA ,LIMA,Apoderado,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100136931,0,19.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,3,0,SI,NO,Entre18y25,0.0,PRIV,0
100136942,0,18.0,F,LOS OLIVOS,LIMA ,LIMA,Apoderado,6,3,SI,NO,MenosDe18,0.0,PRIV,0
100136949,0,17.0,F,CARABAYLLO,LIMA ,LIMA,Padre,3,0,NO,NO,MenosDe18,0.0,PRIV,0
100136952,0,17.0,M,CHORRILLOS,LIMA ,LIMA,Padre,4,2,NO,NO,MenosDe18,0.0,PRIV,0
100136954,0,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,3,0,NO,NO,MenosDe18,0.0,PRIV,0
100136959,0,22.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,9,0,SI,NO,Entre18y25,0.0,PRIV,1
100136973,0,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,3,3,SI,NO,MenosDe18,0.0,PRIV,0
100136975,0,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136981,0,17.0,F,SAN BARTOLO,LIMA ,LIMA,Madre,3,6,SI,NO,MenosDe18,0.0,PRIV,0
100136999,0,18.0,M,HUANUCO,HUÁNUCO,HUÁNUCO,Apoderado,9,12,SI,NO,MenosDe18,0.0,PRIV,0
100137000,0,17.0,M,PACHACAMAC,LIMA ,LIMA,Padre,4,4,NO,NO,MenosDe18,0.0,PRIV,0
100137001,0,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137002,0,17.0,F,HUARAL,HUARAL ,LIMA,Madre,3,3,NO,NO,MenosDe18,0.0,PRIV,0
100137004,1,19.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,12,9,SI,NO,Entre18y25,0.0,PRIV,0
100137005,0,18.0,F,PACHACAMAC,LIMA ,LIMA,Padre,2,0,NO,NO,MenosDe18,0.0,PRIV,1
100137006,0,18.0,F,MORALES,SAN MARTÍN ,SAN MARTÍN,Madre,0,4,SI,NO,MenosDe18,0.0,PRIV,0
100137009,1,18.0,M,LURIGANCHO,LIMA ,LIMA,Apoderado,9,6,SI,NO,MenosDe18,1.0,PRIV,0
100137010,0,17.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,0,3,NO,NO,MenosDe18,1.0,PRIV,0
100137011,0,21.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137026,0,18.0,F,LA VICTORIA,LIMA ,LIMA,Apoderado,3,3,NO,NO,MenosDe18,0.0,PRIV,0
100137027,0,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137034,1,43.0,M,MAGDALENA DEL MAR,LIMA ,LIMA,Alumno,18,18,SI,SI,Mayor25,0.0,PRIV,0
100137037,1,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,15,15,SI,SI,MenosDe18,0.0,PRIV,1
100137045,0,27.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,9,3,SI,NO,Mayor25,0.0,PRIV,1
100137046,0,24.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,4,4,SI,NO,Entre18y25,0.0,PUBL,0
100137047,0,18.0,F,MALA,CAÑETE ,LIMA,Madre,6,3,NO,NO,MenosDe18,0.0,PRIV,1
100137056,0,22.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,6,3,SI,NO,Entre18y25,0.0,PRIV,0
100137059,0,19.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,6,6,SI,NO,Entre18y25,0.0,PRIV,0
100137070,0,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,3,3,NO,NO,Entre18y25,1.0,PUBL,0
100137072,1,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,9,9,SI,NO,Entre18y25,1.0,PUBL,1
100137074,1,23.0,F,LIMA,LIMA ,LIMA,Alumno,12,9,SI,NO,Entre18y25,0.0,PRIV,1
100137075,0,20.0,F,EL AGUSTINO,LIMA ,LIMA,Alumno,9,6,SI,NO,Entre18y25,0.0,PRIV,0
100137080,0,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137081,1,27.0,M,ATE,LIMA ,LIMA,Alumno,6,9,SI,NO,Mayor25,0.0,PRIV,1
100137089,0,19.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PRIV,0
100137095,0,19.0,F,PUCUSANA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137096,0,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,6,6,NO,NO,Entre18y25,0.0,PRIV,0
100137105,1,18.0,F,ANCÓN,LIMA ,LIMA,Apoderado,12,12,SI,SI,MenosDe18,0.0,PUBL,1
100137108,1,30.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,18,18,SI,SI,Mayor25,0.0,PUBL,1
100137111,0,18.0,F,LURIGANCHO,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137119,0,17.0,M,CERRO AZUL,CAÑETE ,LIMA,Apoderado,6,6,SI,NO,MenosDe18,0.0,PUBL,0
100137120,0,27.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,8,8,SI,NO,Mayor25,1.0,PRIV,0
100137121,0,23.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137122,0,17.0,F,ATE,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137123,0,21.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PUBL,0
100137124,0,19.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,12,0,SI,NO,Entre18y25,1.0,PUBL,0
100137126,1,17.0,F,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,9,12,SI,NO,MenosDe18,0.0,PUBL,1
100137135,0,18.0,F,CHALA,CARAVELÍ,AREQUIPA,Apoderado,12,6,SI,NO,MenosDe18,0.0,PRIV,0
100137148,0,20.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137150,1,22.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,15,18,SI,SI,Entre18y25,0.0,PUBL,1
100137169,0,23.0,F,ATE,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PUBL,0
100137179,0,18.0,M,LOS OLIVOS,LIMA ,LIMA,Apoderado,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100137181,0,17.0,F,LURIGANCHO,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137188,0,21.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,6,0,SI,NO,Entre18y25,0.0,PUBL,0
100137203,0,18.0,F,SANTA MARÍA,HUAURA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137223,0,21.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,9,3,SI,NO,Entre18y25,0.0,PUBL,1
100137237,0,18.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,3,3,SI,NO,MenosDe18,1.0,PUBL,1
100137250,0,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,0,0,SI,NO,MenosDe18,0.0,PUBL,1
100137251,0,20.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,6,3,SI,NO,Entre18y25,0.0,PUBL,0
100137256,0,17.0,F,MALA,CAÑETE ,LIMA,Apoderado,6,6,SI,NO,MenosDe18,0.0,PUBL,0
100137257,1,18.0,M,COMAS,LIMA ,LIMA,Apoderado,12,9,SI,NO,MenosDe18,0.0,PUBL,1
100137267,0,18.0,F,INDEPENDENCIA,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PUBL,0
100137285,0,19.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137287,0,17.0,F,AYACUCHO,HUAMANGA,AYACUCHO,Madre,3,0,SI,NO,MenosDe18,0.0,PUBL,0
100137292,0,17.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Padre,0,3,SI,NO,MenosDe18,0.0,PUBL,0
100137294,0,18.0,F,CARABAYLLO,LIMA ,LIMA,Apoderado,3,3,SI,NO,MenosDe18,0.0,PUBL,1
100137295,0,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,6,3,NO,NO,Entre18y25,0.0,PUBL,0
100137299,0,19.0,F,LA VICTORIA,LIMA ,LIMA,Alumno,9,3,NO,NO,Entre18y25,0.0,PRIV,1
100137316,0,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,3,0,NO,NO,MenosDe18,0.0,PUBL,1
100137321,0,19.0,F,ATE,LIMA ,LIMA,Alumno,2,2,SI,NO,Entre18y25,0.0,PRIV,1
100137342,0,20.0,M,COMAS,LIMA ,LIMA,Alumno,0,6,SI,NO,Entre18y25,0.0,PUBL,0
100137359,1,19.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,12,18,SI,SI,Entre18y25,0.0,PUBL,1
100137370,0,20.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,0,2,NO,NO,Entre18y25,0.0,PRIV,0
100137382,0,21.0,M,CHACLACAYO,LIMA ,LIMA,Alumno,9,3,SI,NO,Entre18y25,0.0,PUBL,0
100137389,0,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,6,0,SI,NO,Entre18y25,0.0,PUBL,0
100137398,1,18.0,M,ATE,LIMA ,LIMA,Padre,6,15,SI,NO,MenosDe18,0.0,PUBL,1
100137407,0,20.0,F,CARMEN ALTO,HUAMANGA,AYACUCHO,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137410,0,17.0,F,ATE,LIMA ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100137411,1,17.0,F,ATE,LIMA ,LIMA,Padre,18,18,SI,SI,MenosDe18,0.0,PUBL,1
100137412,0,18.0,F,ATE,LIMA ,LIMA,Apoderado,9,3,SI,NO,MenosDe18,0.0,PUBL,0
100137413,0,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,3,6,NO,NO,Entre18y25,0.0,PUBL,0
100137429,0,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137432,1,17.0,F,ATE,LIMA ,LIMA,Madre,12,15,SI,NO,MenosDe18,0.0,PUBL,1
100137462,0,17.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,3,6,SI,NO,MenosDe18,0.0,PRIV,0
100137466,0,17.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Apoderado,6,3,NO,NO,MenosDe18,0.0,PUBL,1
100137468,0,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,0,4,NO,NO,MenosDe18,0.0,PUBL,0
100137469,0,18.0,F,LURIN,LIMA ,LIMA,Apoderado,6,6,SI,NO,MenosDe18,0.0,PRIV,0
100137470,0,20.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,1
100137471,0,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PUBL,1
100137472,1,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,3,9,SI,NO,Entre18y25,0.0,PUBL,1
100137480,1,17.0,F,CHORRILLOS,LIMA ,LIMA,Padre,12,18,SI,SI,MenosDe18,0.0,PUBL,1
100137481,0,22.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,0,0,SI,NO,Entre18y25,0.0,PUBL,0
100137485,1,22.0,M,AYACUCHO,HUAMANGA,AYACUCHO,Alumno,6,10,SI,SI,Entre18y25,1.0,PRIV,1
100137506,0,18.0,F,RÍMAC,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137511,0,19.0,M,CHILCA,CAÑETE ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137515,0,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,6,6,SI,NO,Entre18y25,0.0,PRIV,1
100137516,0,21.0,F,MAGDALENA DEL MAR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137527,0,20.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PRIV,0
100137534,0,17.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137537,0,17.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137538,0,18.0,F,LURIN,LIMA ,LIMA,Padre,0,0,SI,NO,MenosDe18,0.0,PRIV,0
100137545,0,19.0,F,ANCÓN,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PUBL,0
100137546,0,20.0,F,LURIN,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137554,0,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,SI,NO,Entre18y25,0.0,PUBL,0
100137556,1,17.0,M,SAN BORJA,LIMA ,LIMA,Madre,12,9,SI,NO,MenosDe18,0.0,PRIV,0
100137562,0,24.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,6,3,SI,NO,Entre18y25,0.0,PUBL,1
100137564,0,17.0,F,CARABAYLLO,LIMA ,LIMA,Apoderado,6,6,SI,NO,MenosDe18,0.0,PUBL,0
100137574,0,18.0,F,RÍMAC,LIMA ,LIMA,Madre,0,6,SI,NO,MenosDe18,1.0,PUBL,1
100137576,0,19.0,M,PUENTE PIEDRA,LIMA ,LIMA,Alumno,4,4,SI,NO,Entre18y25,1.0,PUBL,0
100137577,0,17.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,6,0,SI,NO,MenosDe18,0.0,PUBL,0
100137578,1,24.0,M,MANANTAY,CORONEL PORTILLO ,UCAYALI,Alumno,18,18,SI,SI,Entre18y25,0.0,PRIV,1
100137584,0,17.0,M,LURIN,LIMA ,LIMA,Madre,6,2,NO,NO,MenosDe18,0.0,PUBL,0
100137585,0,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,4,SI,NO,MenosDe18,1.0,PUBL,0
100137586,0,17.0,F,SAN BORJA,LIMA ,LIMA,Madre,4,0,SI,NO,MenosDe18,1.0,PRIV,1
100137587,0,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,3,0,SI,NO,MenosDe18,0.0,PUBL,0
100137594,0,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,9,3,SI,NO,MenosDe18,0.0,PUBL,0
100137601,0,18.0,F,RÍMAC,LIMA ,LIMA,Apoderado,9,3,SI,NO,MenosDe18,0.0,PRIV,0
100137605,1,18.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,9,21,SI,NO,MenosDe18,1.0,PRIV,1
100137615,0,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,6,0,SI,NO,MenosDe18,0.0,PRIV,0
100137624,0,19.0,F,COMAS,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PUBL,0
100137628,0,18.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Padre,3,0,NO,NO,MenosDe18,0.0,PUBL,0
100137680,0,18.0,M,LURIGANCHO,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137681,0,17.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,3,3,SI,NO,MenosDe18,0.0,PUBL,0
100137695,0,18.0,F,CHORRILLOS,LIMA ,LIMA,Apoderado,6,3,SI,NO,MenosDe18,0.0,PUBL,0
100137703,0,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,6,3,SI,NO,MenosDe18,0.0,PUBL,0
100137707,0,17.0,F,CHORRILLOS,LIMA ,LIMA,Padre,6,3,SI,NO,MenosDe18,0.0,PUBL,0
